loan_id,report_date,balance,delinquency_days,payment_received
LN-0013091,2023-08-31,3159.64,0,789.91
LN-0013092,2023-08-31,227509.62,0,1943.12
LN-0013093,2023-08-31,10792.11,0,838.06
LN-0013095,2023-08-31,263196.95,0,1300.57
LN-0013096,2023-08-31,2653.36,0,210.84
LN-0013097,2023-08-31,12329.23,0,552.78
LN-0013098,2023-08-31,128848.13,0,647.97
LN-0013100,2023-08-31,21155.48,0,682.48
LN-0013101,2023-08-31,13632.46,0,819.03
LN-0013102,2023-08-31,8623.53,0,388.66
LN-0013103,2023-08-31,233410.57,0,962.34
LN-0013104,2023-08-31,8073.08,0,403.99
LN-0013105,2023-08-31,10006.74,0,597.96
LN-0013106,2023-08-31,246099.04,0,1310.11
LN-0013107,2023-08-31,318014.72,0,1455.7
LN-0013108,2023-08-31,268889.37,0,2289.88
LN-0013109,2023-08-31,1923.64,0,480.91
LN-0013110,2023-08-31,4321.68,0,185.4
LN-0013111,2023-08-31,3918.44,0,979.61
LN-0013112,2023-08-31,21996.54,0,846.91
LN-0013115,2023-08-31,378989.94,0,1883.91
LN-0013116,2023-08-31,251414.96,0,1377.64
LN-0013117,2023-08-31,339993.26,0,1610.23
LN-0013118,2023-08-31,3919.26,0,270.6
LN-0013119,2023-08-31,262029.71,0,1548.53
LN-0013121,2023-08-31,339539.99,0,1368.62
LN-0013122,2023-08-31,7251.84,0,1812.96
LN-0013124,2023-08-31,198585.32,0,1035.03
LN-0013127,2023-08-31,269971.91,0,1243.89
LN-0013128,2023-08-31,3456.1,0,112.01
LN-0013129,2023-08-31,2445.76,0,611.44
LN-0013130,2023-08-31,31720.27,0,630.76
LN-0013131,2023-08-31,324110.13,0,2960.29
LN-0013132,2023-08-31,4790.28,0,1197.57
LN-0013133,2023-08-31,35470.53,0,720.42
LN-0013134,2023-08-31,4093.16,0,286.7
LN-0013135,2023-08-31,2536.84,0,634.21
LN-0013137,2023-08-31,4074.56,0,1018.64
LN-0013138,2023-08-31,1674.48,0,418.62
LN-0013139,2023-08-31,15405.86,0,336.6
LN-0013140,2023-08-31,254919.49,0,1318.02
LN-0013141,2023-08-31,20103.42,0,476.12
LN-0013142,2023-08-31,1673.87,0,35.14
LN-0013143,2023-08-31,4820.92,0,229.94
LN-0013144,2023-08-31,409906.8,0,1691.17
LN-0013145,2023-08-31,3208.48,0,802.12
LN-0013146,2023-08-31,333635.98,0,1509.36
LN-0013147,2023-08-31,6697.74,0,414.13
LN-0013148,2023-08-31,233163.95,0,1135.29
LN-0013149,2023-08-31,304029.9,0,1455.46
LN-0013150,2023-08-31,330969.81,0,1415.57
LN-0013151,2023-08-31,21012.86,0,534.84
LN-0013152,2023-08-31,3324.72,0,831.18
LN-0013153,2023-08-31,2242.8,30,560.7
LN-0013154,2023-08-31,407235.41,0,1811.85
LN-0013155,2023-08-31,2441.56,0,610.39
LN-0013157,2023-08-31,208801.09,0,1003.74
LN-0013159,2023-08-31,463283.7,0,2001.55
LN-0013160,2023-08-31,18497.47,0,343.98
LN-0013161,2023-08-31,311008.31,0,1402.36
LN-0013165,2023-08-31,2246.68,30,561.67
LN-0013167,2023-08-31,330840.95,0,1576.42
LN-0013168,2023-08-31,256907.79,0,1943.95
LN-0013169,2023-08-31,8629.33,0,372.32
LN-0013170,2023-08-31,163191.5,0,960.46
LN-0013171,2023-08-31,12419.87,0,1142.94
LN-0013173,2023-08-31,362162.54,0,1990.61
LN-0013175,2023-08-31,302743.25,0,1534.89
LN-0013176,2023-08-31,4054.25,0,581.34
LN-0013177,2023-08-31,7033.52,0,390.91
LN-0013178,2023-08-31,4461.16,0,1115.29
LN-0013179,2023-08-31,2130.8,0,532.7
LN-0013180,2023-08-31,287610.72,0,1551.31
LN-0013181,2023-08-31,421810.56,30,1830.24
LN-0013182,2023-08-31,11862.79,0,226.25
LN-0013183,2023-08-31,345747.52,0,1654.77
LN-0013184,2023-08-31,18359.72,0,1098.55
LN-0013185,2023-08-31,24718.2,0,1065.41
LN-0013186,2023-08-31,10850.92,0,616.6
LN-0013187,2023-08-31,203211.69,0,1641.48
LN-0013188,2023-08-31,2347.44,0,586.86
LN-0013189,2023-08-31,1377.28,0,344.32
LN-0013191,2023-08-31,305572.76,30,2512.51
LN-0013193,2023-08-31,29067.55,0,541.79
LN-0013194,2023-08-31,378999.36,0,1933.14
LN-0013195,2023-08-31,411454.14,0,1951.89
LN-0013196,2023-08-31,3243.43,0,466.26
LN-0013198,2023-08-31,369693.39,0,1679.82
LN-0013200,2023-08-31,13978.62,0,440.82
LN-0013202,2023-08-31,223886.47,0,1020.87
LN-0013203,2023-08-31,267177.45,0,1361.68
LN-0013204,2023-08-31,293116.63,0,1189.33
LN-0013205,2023-08-31,174356.4,0,870.24
LN-0013206,2023-08-31,206215.79,0,1109.07
LN-0013207,2023-08-31,17647.64,0,460.18
LN-0013208,2023-08-31,248507.15,0,2002.38
LN-0013209,2023-08-31,7583.9,0,430.61
LN-0013212,2023-08-31,190829.08,0,842.82
LN-0013213,2023-08-31,349555.67,0,1919.81
LN-0013214,2023-08-31,6959.64,0,453.81
LN-0013216,2023-08-31,180324.63,0,1487.43
LN-0013217,2023-08-31,4571.96,0,1142.99
LN-0013219,2023-08-31,276358.93,0,1365.45
LN-0013220,2023-08-31,11514.82,0,393.4
LN-0013221,2023-08-31,14296.74,0,738.17
LN-0013222,2023-08-31,21860.53,0,521.02
LN-0013223,2023-08-31,329830.19,0,1590.49
LN-0013224,2023-08-31,4781.6,30,1195.4
LN-0013226,2023-08-31,283659.42,0,1110.62
LN-0013228,2023-08-31,184042.61,0,828.92
LN-0013229,2023-08-31,114855.68,0,538.42
LN-0013230,2023-08-31,177959.02,0,751.42
LN-0013231,2023-08-31,346095.5,0,1611.06
LN-0013232,2023-08-31,46969.1,0,227.48
LN-0013233,2023-08-31,2339.4,0,584.85
LN-0013234,2023-08-31,2421.74,0,131.4
LN-0013235,2023-08-31,306272.46,0,2694.39
LN-0013237,2023-08-31,9082.51,60,364.08
LN-0013238,2023-08-31,5362.61,0,600.39
LN-0013239,2023-08-31,24720.15,0,725.93
LN-0013241,2023-08-31,1636.68,0,409.17
LN-0013243,2023-08-31,3577.77,0,513.15
LN-0013246,2023-08-31,11939.39,0,536.27
LN-0013247,2023-08-31,264887.32,0,1292.65
LN-0013248,2023-08-31,28511.49,0,707.25
LN-0013250,2023-08-31,10142.97,0,1023.77
LN-0013251,2023-08-31,10923.33,0,1102.27
LN-0013252,2023-08-31,5553.59,0,239.46
LN-0013253,2023-08-31,6688.61,0,344.92
LN-0013254,2023-08-31,24881.52,30,492.17
LN-0013255,2023-08-31,5307.56,0,1326.89
LN-0013257,2023-08-31,212375.69,0,1058.99
LN-0013258,2023-08-31,21704.5,30,870.04
LN-0013260,2023-08-31,8874.42,0,302.12
LN-0013261,2023-08-31,188263.47,0,960.19
LN-0013262,2023-08-31,317016.94,0,1667.43
LN-0013263,2023-08-31,1472.96,0,368.24
LN-0013264,2023-08-31,296911.22,0,1657.86
LN-0013265,2023-08-31,16037.58,0,526.82
LN-0013266,2023-08-31,416471.24,0,2210.75
LN-0013267,2023-08-31,255661.0,0,1239.51
LN-0013268,2023-08-31,6167.96,0,1541.99
LN-0013269,2023-08-31,338825.89,0,1537.31
LN-0013270,2023-08-31,333801.57,0,2704.88
LN-0013271,2023-08-31,3370.35,0,158.44
LN-0013272,2023-08-31,292971.94,0,1607.63
LN-0013273,2023-08-31,3092.76,0,773.19
LN-0013275,2023-08-31,10300.29,0,867.72
LN-0013276,2023-08-31,3907.02,0,176.86
LN-0013278,2023-08-31,137206.63,0,771.46
LN-0013281,2023-08-31,3571.36,0,892.84
LN-0013282,2023-08-31,347455.52,0,1827.38
LN-0013283,2023-08-31,490140.59,0,2600.61
LN-0013284,2023-08-31,240838.25,0,1092.69
LN-0013289,2023-08-31,3504.16,0,876.04
LN-0013293,2023-08-31,492971.95,0,2772.75
LN-0013294,2023-08-31,32035.97,30,740.57
LN-0013295,2023-08-31,161253.12,0,677.08
LN-0013297,2023-08-31,270912.65,30,1072.47
LN-0013298,2023-08-31,354136.12,0,1612.35
LN-0013299,2023-08-31,93866.62,0,467.09
LN-0013301,2023-08-31,11911.92,0,1005.35
LN-0013302,2023-08-31,16869.03,0,763.1
LN-0013303,2023-08-31,3811.57,30,170.75
LN-0013304,2023-08-31,292016.37,0,1519.4
LN-0013305,2023-08-31,11212.72,0,1129.81
LN-0013306,2023-08-31,202094.21,0,945.94
LN-0013307,2023-08-31,4925.56,0,1231.39
LN-0013309,2023-08-31,359299.5,0,1700.75
LN-0013310,2023-08-31,204089.98,0,1719.29
LN-0013311,2023-08-31,280682.98,0,1169.82
LN-0013313,2023-08-31,19280.87,0,453.84
LN-0013314,2023-08-31,5516.24,30,621.58
LN-0013315,2023-08-31,230629.41,0,1124.42
LN-0013316,2023-08-31,5130.08,0,644.7
LN-0013317,2023-08-31,6164.36,0,1541.09
LN-0013318,2023-08-31,154865.69,0,781.29
LN-0013319,2023-08-31,298549.64,0,1433.96
LN-0013320,2023-08-31,198755.04,0,1807.49
LN-0013321,2023-08-31,307755.8,0,1528.6
LN-0013322,2023-08-31,28199.33,0,909.31
LN-0013323,2023-08-31,1610.49,0,106.34
LN-0013324,2023-08-31,319692.72,0,1382.17
LN-0013325,2023-08-31,401367.76,0,1756.04
LN-0013326,2023-08-31,349508.65,30,1779.35
LN-0013327,2023-08-31,179354.01,0,930.69
LN-0013329,2023-08-31,16134.44,0,512.47
LN-0013330,2023-08-31,2722.96,0,680.74
LN-0013331,2023-08-31,316973.21,0,1430.2
LN-0013333,2023-08-31,2627.63,0,378.16
LN-0013334,2023-08-31,309579.63,0,1431.77
LN-0013335,2023-08-31,182505.78,0,904.64
LN-0013337,2023-08-31,33425.72,0,947.46
LN-0013338,2023-08-31,12808.24,0,602.81
LN-0013339,2023-08-31,394633.78,0,1880.67
LN-0013340,2023-08-31,11453.83,30,443.7
LN-0013341,2023-08-31,2203.15,0,94.93
LN-0013342,2023-08-31,173748.83,0,1358.45
LN-0013343,2023-08-31,1983.48,0,495.87
LN-0013344,2023-08-31,238511.33,0,1260.16
LN-0013345,2023-08-31,266311.55,0,1313.41
LN-0013348,2023-08-31,2166.8,0,541.7
LN-0013350,2023-08-31,328185.12,0,1383.32
LN-0013351,2023-08-31,140699.84,30,619.32
LN-0013352,2023-08-31,386144.85,0,2016.88
LN-0013354,2023-08-31,3381.31,0,565.63
LN-0013356,2023-08-31,16577.66,0,408.46
LN-0013358,2023-08-31,4095.81,0,225.13
LN-0013359,2023-08-31,2258.52,0,564.63
LN-0013360,2023-08-31,368854.25,0,1762.36
LN-0013362,2023-08-31,389733.1,0,2051.12
LN-0013363,2023-08-31,307738.97,0,1557.42
LN-0013364,2023-08-31,372281.58,30,1760.21
LN-0013365,2023-08-31,8641.05,30,468.81
LN-0013366,2023-08-31,5692.67,0,280.65
LN-0013367,2023-08-31,20873.65,0,595.91
LN-0013368,2023-08-31,5867.39,0,213.42
LN-0013369,2023-08-31,23089.56,0,725.03
LN-0013370,2023-08-31,344698.53,0,1813.56
LN-0013373,2023-08-31,446841.56,0,2011.85
LN-0013374,2023-08-31,259851.37,0,1174.9
LN-0013375,2023-08-31,270642.88,0,1406.74
LN-0013376,2023-08-31,12351.89,0,378.09
LN-0013377,2023-08-31,4600.0,0,1150.0
LN-0013379,2023-08-31,1792.36,0,448.09
LN-0013380,2023-08-31,4383.6,0,1095.9
LN-0013381,2023-08-31,16158.91,0,414.18
LN-0013382,2023-08-31,16928.89,0,545.48
LN-0013383,2023-08-31,2379.32,0,594.83
LN-0013384,2023-08-31,302170.81,0,1376.59
LN-0013385,2023-08-31,28729.2,0,886.73
LN-0013386,2023-08-31,16797.56,0,592.88
LN-0013387,2023-08-31,507473.09,0,2741.08
LN-0013388,2023-08-31,2845.68,0,711.42
LN-0013389,2023-08-31,401754.19,60,2155.47
LN-0013391,2023-08-31,7889.08,0,438.75
LN-0013392,2023-08-31,5629.94,0,571.18
LN-0013393,2023-08-31,225173.39,0,1086.46
LN-0013395,2023-08-31,291167.22,0,1410.59
LN-0013396,2023-08-31,4082.4,60,1020.6
LN-0013397,2023-08-31,177129.65,0,770.29
LN-0013401,2023-08-31,3772.2,0,943.05
LN-0013402,2023-08-31,6762.07,0,427.99
LN-0013403,2023-08-31,336282.76,30,1621.61
LN-0013404,2023-08-31,5472.04,0,1368.01
LN-0013405,2023-08-31,2745.21,0,180.9
LN-0013406,2023-08-31,1122.84,0,61.71
LN-0013408,2023-08-31,224829.08,0,1153.2
LN-0013410,2023-08-31,2174.92,0,543.73
LN-0013411,2023-08-31,347193.27,60,1574.63
LN-0013412,2023-08-31,3551.92,0,887.98
LN-0013413,2023-08-31,2804.71,0,561.31
LN-0013416,2023-08-31,7554.12,30,491.67
LN-0013418,2023-08-31,198271.26,0,1035.77
LN-0013420,2023-08-31,17416.8,0,1360.22
LN-0013421,2023-08-31,440599.52,0,2344.13
LN-0013422,2023-08-31,24207.19,30,1047.4
LN-0013423,2023-08-31,696.31,0,25.66
LN-0013424,2023-08-31,5520.12,0,369.23
LN-0013425,2023-08-31,17385.88,0,779.43
LN-0013426,2023-08-31,294161.1,0,1423.91
LN-0013428,2023-08-31,43735.78,0,351.3
LN-0013430,2023-08-31,315079.58,0,1473.79
LN-0013431,2023-08-31,326589.35,0,2512.89
LN-0013432,2023-08-31,3144.93,0,525.31
LN-0013434,2023-08-31,301502.31,30,1229.36
LN-0013435,2023-08-31,171899.44,0,876.52
LN-0013436,2023-08-31,151738.11,0,1251.72
LN-0013438,2023-08-31,1639.28,0,409.82
LN-0013439,2023-08-31,2955.83,30,136.34
LN-0013441,2023-08-31,219088.37,0,1133.09
LN-0013442,2023-08-31,225171.17,0,996.42
LN-0013443,2023-08-31,6054.42,0,400.03
LN-0013444,2023-08-31,266680.34,0,1073.63
LN-0013445,2023-08-31,308385.7,0,2657.77
LN-0013446,2023-08-31,6622.45,0,457.22
LN-0013447,2023-08-31,288379.68,0,1317.32
LN-0013449,2023-08-31,263719.29,0,1364.22
LN-0013450,2023-08-31,2539.58,0,161.97
LN-0013451,2023-08-31,2937.68,0,588.42
LN-0013452,2023-08-31,448985.53,0,1877.33
LN-0013453,2023-08-31,16265.9,0,468.13
LN-0013456,2023-08-31,4322.46,0,269.67
LN-0013457,2023-08-31,4481.08,0,748.49
LN-0013459,2023-08-31,20917.29,0,503.56
LN-0013460,2023-08-31,360008.35,0,1864.12
LN-0013461,2023-08-31,259731.05,0,1367.24
LN-0013463,2023-08-31,5629.88,0,634.66
LN-0013464,2023-08-31,317389.92,0,1462.53
LN-0013465,2023-08-31,2229.76,0,107.95
LN-0013466,2023-08-31,2806.85,0,403.86
LN-0013468,2023-08-31,22172.71,0,398.81
LN-0013469,2023-08-31,369997.99,0,1979.57
LN-0013471,2023-08-31,6198.57,0,264.07
LN-0013472,2023-08-31,132685.29,0,619.85
LN-0013474,2023-08-31,297833.81,0,1616.95
LN-0013476,2023-08-31,265611.19,0,1081.69
LN-0013477,2023-08-31,386610.34,0,1891.33
LN-0013478,2023-08-31,266918.61,0,1216.57
LN-0013479,2023-08-31,215932.37,0,963.9
LN-0013481,2023-08-31,25433.6,0,493.87
LN-0013482,2023-08-31,7774.67,0,391.89
LN-0013483,2023-08-31,221383.29,0,1176.59
LN-0013484,2023-08-31,969.35,0,66.37
LN-0013485,2023-08-31,8791.1,0,392.21
LN-0013486,2023-08-31,59558.77,0,348.61
LN-0013487,2023-08-31,2252.24,0,563.06
LN-0013488,2023-08-31,4158.32,0,1039.58
LN-0013489,2023-08-31,11161.24,0,753.63
LN-0013491,2023-08-31,2885.62,0,178.4
LN-0013492,2023-08-31,257252.49,0,1080.96
LN-0013493,2023-08-31,13444.17,0,374.56
LN-0013494,2023-08-31,1967.42,30,85.1
LN-0013495,2023-08-31,5694.17,0,292.7
LN-0013496,2023-08-31,270987.21,0,1192.69
LN-0013499,2023-08-31,160849.74,0,871.32
LN-0013500,2023-08-31,254314.18,0,1292.54
LN-0013501,2023-08-31,5519.39,0,562.51
LN-0013502,2023-08-31,30130.24,0,864.34
LN-0013503,2023-08-31,28058.92,0,686.31
LN-0013504,2023-08-31,350715.53,0,1759.51
LN-0013505,2023-08-31,202051.62,0,914.13
LN-0013506,2023-08-31,24621.38,0,452.42
LN-0013507,2023-08-31,302486.13,0,1559.25
LN-0013508,2023-08-31,8662.01,0,804.21
LN-0013509,2023-08-31,5784.03,60,287.78
LN-0013510,2023-08-31,248227.33,0,1244.73
LN-0013511,2023-08-31,256185.94,0,1219.8
LN-0013512,2023-08-31,239944.74,0,1987.72
LN-0013514,2023-08-31,305597.03,0,1459.81
LN-0013515,2023-08-31,8591.68,0,459.12
LN-0013516,2023-08-31,454115.53,0,1987.16
LN-0013519,2023-08-31,7549.19,0,399.8
LN-0013520,2023-08-31,9716.51,0,555.85
LN-0013521,2023-08-31,228025.59,0,1937.05
LN-0013522,2023-08-31,157537.84,0,870.46
LN-0013523,2023-08-31,2510.84,0,627.71
LN-0013524,2023-08-31,23338.71,0,725.15
LN-0013526,2023-08-31,5316.54,0,598.66
LN-0013527,2023-08-31,376950.64,0,1719.25
LN-0013528,2023-08-31,1808.4,0,452.1
LN-0013529,2023-08-31,285305.1,0,1380.48
LN-0013530,2023-08-31,289727.9,0,1427.77
LN-0013531,2023-08-31,480162.83,0,2641.33
LN-0013532,2023-08-31,3076.46,0,143.56
LN-0013533,2023-08-31,240442.28,60,1373.21
LN-0013534,2023-08-31,322747.24,0,1634.22
LN-0013535,2023-08-31,4144.16,0,136.2
LN-0013537,2023-08-31,304671.67,0,1718.8
LN-0013540,2023-08-31,18132.77,0,555.89
LN-0013541,2023-08-31,347833.42,0,1876.42
LN-0013543,2023-08-31,26042.91,0,975.86
LN-0013545,2023-08-31,446040.66,0,2175.28
LN-0013546,2023-08-31,26127.28,0,567.85
LN-0013551,2023-08-31,320608.45,0,2892.89
LN-0013553,2023-08-31,4726.52,0,190.33
LN-0013554,2023-08-31,349529.73,0,1640.81
LN-0013555,2023-08-31,234259.76,0,1073.34
LN-0013556,2023-08-31,9359.31,0,399.87
LN-0013558,2023-08-31,20715.23,0,494.48
LN-0013559,2023-08-31,280778.16,30,1575.57
LN-0013560,2023-08-31,14444.34,60,485.02
LN-0013562,2023-08-31,5652.47,0,809.99
LN-0013563,2023-08-31,21723.64,0,1065.6
LN-0013565,2023-08-31,2391.28,0,597.82
LN-0013566,2023-08-31,12265.84,0,464.58
LN-0013567,2023-08-31,16356.74,0,588.72
LN-0013568,2023-08-31,5910.17,0,460.62
LN-0013569,2023-08-31,401137.19,0,1971.27
LN-0013571,2023-08-31,112142.54,0,532.88
LN-0013572,2023-08-31,268521.74,0,1276.45
LN-0013573,2023-08-31,127891.69,30,673.86
LN-0013574,2023-08-31,3110.84,0,176.13
LN-0013575,2023-08-31,19251.01,0,439.81
LN-0013576,2023-08-31,9485.58,0,447.68
LN-0013577,2023-08-31,309273.74,0,1458.79
LN-0013578,2023-08-31,3207.54,0,142.98
LN-0013579,2023-08-31,8206.46,0,414.6
LN-0013580,2023-08-31,252260.85,0,1114.33
LN-0013581,2023-08-31,315165.93,0,1765.15
LN-0013582,2023-08-31,232285.66,0,1111.54
LN-0013584,2023-08-31,34375.63,0,830.3
LN-0013585,2023-08-31,18190.99,0,1414.31
LN-0013586,2023-08-31,3595.16,0,193.5
LN-0013588,2023-08-31,339136.41,0,2652.34
LN-0013589,2023-08-31,3081.64,0,770.41
LN-0013590,2023-08-31,229010.55,0,976.75
LN-0013591,2023-08-31,972.89,0,90.36
LN-0013592,2023-08-31,336128.55,0,1564.27
LN-0013593,2023-08-31,16793.73,0,788.78
LN-0013595,2023-08-31,102005.31,0,545.37
LN-0013596,2023-08-31,33488.73,0,987.28
LN-0013598,2023-08-31,7175.67,0,906.28
LN-0013599,2023-08-31,20481.08,0,1227.64
LN-0013601,2023-08-31,10721.95,0,496.32
LN-0013602,2023-08-31,4619.23,30,261.61
LN-0013603,2023-08-31,240252.78,0,1158.41
LN-0013604,2023-08-31,4937.1,30,620.91
LN-0013605,2023-08-31,3978.38,0,796.92
LN-0013606,2023-08-31,341531.85,30,1879.76
LN-0013608,2023-08-31,8179.45,0,399.94
LN-0013609,2023-08-31,16100.53,0,566.94
LN-0013610,2023-08-31,4556.76,30,1139.19
LN-0013612,2023-08-31,351410.08,0,1776.55
LN-0013614,2023-08-31,6719.22,0,228.19
LN-0013615,2023-08-31,11559.68,0,465.68
LN-0013616,2023-08-31,399971.1,0,2042.54
LN-0013617,2023-08-31,382394.57,0,1707.84
LN-0013618,2023-08-31,286045.36,0,1282.92
LN-0013620,2023-08-31,8990.86,0,251.89
LN-0013621,2023-08-31,20541.32,0,535.34
LN-0013622,2023-08-31,933.84,0,233.46
LN-0013623,2023-08-31,5371.55,0,1075.23
LN-0013626,2023-08-31,1580.52,0,70.39
LN-0013627,2023-08-31,396152.81,0,1770.42
LN-0013628,2023-08-31,431957.55,0,2193.05
LN-0013629,2023-08-31,314821.58,0,1421.1
LN-0013631,2023-08-31,257382.7,0,1375.57
LN-0013634,2023-08-31,6618.2,30,1654.55
LN-0013635,2023-08-31,1613.48,30,403.37
LN-0013637,2023-08-31,40020.72,0,210.65
LN-0013639,2023-08-31,296436.04,0,1498.82
LN-0013640,2023-08-31,3497.56,0,874.39
LN-0013642,2023-08-31,13209.77,30,684.88
LN-0013644,2023-08-31,5649.07,0,261.75
LN-0013645,2023-08-31,9085.09,0,460.8
LN-0013646,2023-08-31,23242.36,0,831.39
LN-0013649,2023-08-31,2992.32,60,748.08
LN-0013650,2023-08-31,12469.27,60,377.92
LN-0013652,2023-08-31,325759.65,0,1745.69
LN-0013653,2023-08-31,5870.88,0,305.36
LN-0013654,2023-08-31,485421.42,0,2386.98
LN-0013655,2023-08-31,275405.64,0,2427.49
LN-0013656,2023-08-31,1728.96,0,432.24
LN-0013661,2023-08-31,13468.05,0,487.31
LN-0013664,2023-08-31,9982.63,0,690.21
LN-0013665,2023-08-31,17140.17,0,805.26
LN-0013666,2023-08-31,2397.8,0,599.45
LN-0013667,2023-08-31,317315.11,0,1525.89
LN-0013668,2023-08-31,17753.17,0,347.67
LN-0013669,2023-08-31,6588.72,0,1647.18
LN-0013670,2023-08-31,496500.32,0,4401.92
LN-0013671,2023-08-31,19853.75,0,652.18
LN-0013672,2023-08-31,20028.39,0,645.63
LN-0013673,2023-08-31,210511.68,0,1772.05
LN-0013674,2023-08-31,6050.49,0,363.98
LN-0013675,2023-08-31,1663.85,30,100.92
LN-0013676,2023-08-31,29366.96,0,657.43
LN-0013678,2023-08-31,21908.68,0,882.04
LN-0013679,2023-08-31,168863.24,0,865.69
LN-0013681,2023-08-31,11169.7,0,487.37
LN-0013683,2023-08-31,150836.72,0,768.63
LN-0013685,2023-08-31,4375.45,0,241.39
LN-0013686,2023-08-31,117495.72,0,929.23
LN-0013687,2023-08-31,27550.92,0,660.69
LN-0013688,2023-08-31,502171.29,0,2296.95
LN-0013691,2023-08-31,9374.07,0,451.44
LN-0013693,2023-08-31,23729.92,0,981.09
LN-0013694,2023-08-31,310410.34,0,2371.07
LN-0013696,2023-08-31,379056.26,0,1707.12
LN-0013698,2023-08-31,180789.69,0,891.63
LN-0013700,2023-08-31,239305.23,0,1344.38
LN-0013702,2023-08-31,9750.56,0,416.4
LN-0013703,2023-08-31,3598.28,0,899.57
LN-0013704,2023-08-31,321333.75,0,1568.74
LN-0013706,2023-08-31,3456.89,0,163.66
LN-0013707,2023-08-31,25974.34,0,574.28
LN-0013708,2023-08-31,4012.88,30,1003.22
LN-0013709,2023-08-31,162256.22,0,781.17
LN-0013711,2023-08-31,19908.1,0,556.55
LN-0013712,2023-08-31,3007.49,60,432.42
LN-0013714,2023-08-31,2982.0,30,745.5
LN-0013716,2023-08-31,5031.88,0,1257.97
LN-0013717,2023-08-31,6871.92,0,768.98
LN-0013720,2023-08-31,6008.59,0,673.02
LN-0013721,2023-08-31,3462.07,0,318.16
LN-0013722,2023-08-31,298632.35,0,1311.2
LN-0013723,2023-08-31,12242.41,0,694.84
LN-0013724,2023-08-31,331822.41,0,2552.66
LN-0013725,2023-08-31,921.88,0,230.47
LN-0013729,2023-08-31,4685.06,0,592.18
LN-0013730,2023-08-31,12831.22,0,348.67
LN-0013731,2023-08-31,279577.9,30,1357.92
LN-0013733,2023-08-31,4149.44,0,1037.36
LN-0013734,2023-08-31,3279.76,0,819.94
LN-0013735,2023-08-31,76351.44,0,373.63
LN-0013736,2023-08-31,323700.36,0,1712.75
LN-0013737,2023-08-31,249616.07,0,1287.45
LN-0013739,2023-08-31,1563.4,0,390.85
LN-0013740,2023-08-31,257759.14,30,1066.49
LN-0013741,2023-08-31,2846.72,30,711.68
LN-0013742,2023-08-31,323405.75,0,1518.65
LN-0013743,2023-08-31,13925.47,0,579.6
LN-0013744,2023-08-31,365749.76,30,1764.96
LN-0013745,2023-08-31,10198.34,0,426.53
LN-0013746,2023-08-31,23433.78,0,488.73
LN-0013747,2023-08-31,3495.33,0,165.01
LN-0013748,2023-08-31,26026.54,0,502.87
LN-0013750,2023-08-31,2303.28,0,575.82
LN-0013751,2023-08-31,237266.91,0,2026.55
LN-0013752,2023-08-31,13578.28,30,425.67
LN-0013753,2023-08-31,13504.74,0,501.18
LN-0013755,2023-08-31,1560.2,0,390.05
LN-0013757,2023-08-31,8213.1,0,452.46
LN-0013760,2023-08-31,19040.86,0,685.58
LN-0013761,2023-08-31,13210.87,0,592.14
LN-0013763,2023-08-31,170130.86,0,1364.54
LN-0013764,2023-08-31,267585.63,0,2263.4
LN-0013765,2023-08-31,6469.84,0,388.98
LN-0013766,2023-08-31,5278.96,0,1319.74
LN-0013769,2023-08-31,275355.3,0,1299.74
LN-0013770,2023-08-31,7041.96,0,358.41
LN-0013771,2023-08-31,15605.08,0,463.16
LN-0013772,2023-08-31,258976.77,0,1113.53
LN-0013773,2023-08-31,289205.45,0,1610.21
LN-0013774,2023-08-31,6090.48,30,1522.62
LN-0013775,2023-08-31,434699.22,0,1941.73
LN-0013776,2023-08-31,4541.14,0,226.03
LN-0013777,2023-08-31,330867.73,0,1729.48
LN-0013778,2023-08-31,24682.88,0,562.97
LN-0013779,2023-08-31,20921.71,0,466.34
LN-0013780,2023-08-31,177076.68,0,976.14
LN-0013781,2023-08-31,3612.36,0,903.09
LN-0013782,2023-08-31,2609.16,0,652.29
LN-0013784,2023-08-31,2752.72,0,178.16
LN-0013785,2023-08-31,24699.09,0,1414.77
LN-0013788,2023-08-31,25730.48,0,764.85
LN-0013789,2023-08-31,12502.67,0,753.13
LN-0013790,2023-08-31,7881.28,0,1970.32
LN-0013793,2023-08-31,4751.71,0,143.34
LN-0013794,2023-08-31,210069.15,0,882.8
LN-0013796,2023-08-31,274810.09,0,1376.21
LN-0013797,2023-08-31,2115.5,0,423.77
LN-0013798,2023-08-31,391837.45,0,1865.43
LN-0013799,2023-08-31,339247.4,0,1371.66
LN-0013800,2023-08-31,9154.02,0,480.62
LN-0013801,2023-08-31,248353.7,0,1075.02
LN-0013802,2023-08-31,5857.38,0,736.83
LN-0013804,2023-08-31,18337.71,0,351.56
