loan_id,customer_id,loan_type,origination_date,maturity_date,term_months,interest_rate,original_principal,monthly_payment,dti,collateral_value,ltv,credit_score_at_origination,current_balance,current_credit_score,risk_grade,default_flag,delinquency_days,recovery_amount,prepayment_flag,loan_status,pool_id
LN-0025698,CUST-029357,Auto,2022-06-06,2025-06-05 17:27:36.000000000,36,0.0468,29594.4,882.73,0.11,37606.19,0.79,712,15315.36,692,Good,0,0,0.0,0,Current,POOL-04
LN-0025699,CUST-026069,Personal,2022-01-08,2025-01-07 17:27:36.000000000,36,0.1171,14388.84,475.92,0.07,0.0,0.0,509,5784.24,493,Subprime,0,0,0.0,0,Current,POOL-09
LN-0025700,CUST-048351,Credit Card,2020-11-20,2020-11-20 00:00:00.000000000,0,0.177,8536.35,426.82,0.08,0.0,0.0,710,0.0,677,Good,1,139,4506.6,0,Defaulted,POOL-03
LN-0025701,CUST-018721,Credit Card,2021-09-09,2021-09-09 00:00:00.000000000,0,0.176,5834.09,291.7,0.03,0.0,0.0,720,5663.97,714,Good,0,0,0.0,0,Current,POOL-03
LN-0025702,CUST-023415,Personal,2021-03-26,2022-03-26 05:49:12.000000000,12,0.0942,14827.94,1299.62,0.24,0.0,0.0,738,0.0,727,Good,0,0,0.0,1,Prepaid,POOL-05
LN-0025703,CUST-024672,Mortgage,2022-09-08,2052-09-07 06:35:59.999999965,360,0.0394,320057.88,1516.95,0.16,440172.87,0.73,686,312903.41,676,Good,0,0,0.0,0,Current,POOL-04
LN-0025704,CUST-045414,Auto,2021-01-13,2027-01-13 10:55:11.999999991,72,0.0524,30245.47,490.48,0.08,42420.33,0.71,656,16723.82,661,Fair,0,0,0.0,0,Current,POOL-04
LN-0025705,CUST-024772,Credit Card,2021-03-15,2021-03-15 00:00:00.000000000,0,0.1778,6516.27,325.81,0.03,0.0,0.0,702,5353.8,697,Good,0,71,0.0,0,Delinquent,POOL-07
LN-0025706,CUST-001655,Mortgage,2021-06-01,2051-06-01 06:35:59.999999965,360,0.0327,359911.86,1570.31,0.12,402287.82,0.89,753,0.0,725,Good,0,0,0.0,1,Prepaid,POOL-07
LN-0025707,CUST-031516,Auto,2022-09-05,2027-09-05 05:06:00.000000008,60,0.0471,51813.89,970.92,0.18,57618.92,0.9,709,39978.82,711,Good,0,0,0.0,0,Current,POOL-10
LN-0025708,CUST-014134,Mortgage,2021-08-24,2051-08-24 06:35:59.999999965,360,0.0403,171555.22,822.0,0.19,200425.67,0.86,677,164349.72,669,Fair,0,0,0.0,0,Current,POOL-04
LN-0025709,CUST-015733,Mortgage,2022-03-08,2052-03-07 06:35:59.999999965,360,0.0492,215202.06,1144.75,0.31,235584.07,0.91,588,209459.23,642,Fair,0,0,0.0,0,Current,POOL-09
LN-0025710,CUST-019374,Personal,2021-06-05,2022-06-05 05:49:12.000000000,12,0.1061,16829.65,1484.37,0.23,0.0,0.0,619,0.0,625,Fair,0,0,0.0,0,Current,POOL-10
LN-0025711,CUST-039525,Mortgage,2021-05-15,2036-05-14 15:17:59.999999982,180,0.0394,358842.94,2643.54,0.23,467973.85,0.77,686,311107.51,715,Good,0,0,0.0,0,Current,POOL-10
LN-0025712,CUST-046909,Auto,2021-06-24,2027-06-24 10:55:11.999999991,72,0.0385,34980.88,544.89,0.06,42715.48,0.82,795,21378.63,812,Exceptional,0,0,0.0,0,Current,POOL-09
LN-0025713,CUST-009186,Auto,2021-04-12,2025-04-11 23:16:48.000000000,48,0.0532,31453.1,728.91,0.08,44805.89,0.7,648,11234.54,668,Fair,0,0,0.0,0,Current,POOL-05
LN-0025714,CUST-013302,Mortgage,2020-07-14,2050-07-14 06:35:59.999999965,360,0.0464,201289.01,1036.71,0.22,237085.12,0.85,616,189832.72,615,Fair,0,0,0.0,0,Current,POOL-10
LN-0025715,CUST-031192,Personal,2020-08-22,2023-08-22 17:27:36.000000000,36,0.0947,17573.32,562.68,0.07,0.0,0.0,733,0.0,705,Good,0,0,0.0,0,Current,POOL-09
LN-0025716,CUST-026606,Personal,2020-07-25,2021-07-25 05:49:12.000000000,12,0.1024,17329.71,1525.49,0.31,0.0,0.0,656,0.0,644,Fair,0,0,0.0,0,Current,POOL-02
LN-0025717,CUST-042649,Mortgage,2020-05-10,2050-05-10 06:35:59.999999965,360,0.0489,444960.02,2358.82,0.3,507549.63,0.88,591,0.0,570,Subprime,0,0,0.0,1,Prepaid,POOL-02
LN-0025718,CUST-033895,Mortgage,2022-02-26,2052-02-26 06:35:59.999999965,360,0.0374,297602.24,1376.55,0.14,325819.19,0.91,706,0.0,716,Good,0,0,0.0,1,Prepaid,POOL-07
LN-0025719,CUST-034224,Credit Card,2020-05-19,2020-05-19 00:00:00.000000000,0,0.1781,3180.21,159.01,0.04,0.0,0.0,699,2889.83,695,Good,0,85,0.0,0,Delinquent,POOL-10
LN-0025720,CUST-049007,Mortgage,2020-05-24,2050-05-24 06:35:59.999999965,360,0.0483,248074.37,1306.06,0.16,295784.27,0.84,597,233667.25,628,Fair,0,0,0.0,0,Current,POOL-09
LN-0025721,CUST-041517,Auto,2020-12-29,2023-12-29 17:27:36.000000000,36,0.0525,50493.19,1519.0,0.18,60426.4,0.84,655,0.0,669,Fair,0,0,0.0,0,Current,POOL-06
LN-0025722,CUST-030425,Personal,2022-06-15,2024-06-14 11:38:24.000000000,24,0.1034,17060.55,789.94,0.13,0.0,0.0,646,0.0,662,Fair,0,0,0.0,1,Prepaid,POOL-04
LN-0025723,CUST-048586,Mortgage,2022-01-23,2052-01-23 06:35:59.999999965,360,0.0377,188610.21,875.63,0.53,235016.99,0.8,703,181869.46,723,Good,0,49,0.0,0,Delinquent,POOL-06
LN-0025724,CUST-000502,Credit Card,2021-10-30,2021-10-30 00:00:00.000000000,0,0.1799,7304.31,365.22,0.06,0.0,0.0,681,7220.47,681,Good,0,0,0.0,0,Current,POOL-09
LN-0025725,CUST-048246,Auto,2020-01-22,2026-01-21 10:55:11.999999991,72,0.0665,15526.66,262.11,0.03,17957.7,0.86,515,6103.39,552,Subprime,0,0,0.0,0,Current,POOL-10
LN-0025726,CUST-016918,Mortgage,2020-11-20,2050-11-20 06:35:59.999999965,360,0.0322,416601.14,1806.22,0.31,455859.24,0.91,758,389862.93,731,Good,0,0,0.0,0,Current,POOL-04
LN-0025727,CUST-046215,Auto,2022-09-14,2028-09-13 10:55:11.999999991,72,0.0579,29132.18,479.92,0.19,40495.6,0.72,601,23866.22,587,Fair,0,0,0.0,0,Current,POOL-05
LN-0025728,CUST-017097,Mortgage,2021-03-21,2051-03-21 06:35:59.999999965,360,0.0351,251118.72,1129.04,0.17,302094.45,0.83,729,237471.6,749,Very Good,0,0,0.0,0,Current,POOL-08
LN-0025729,CUST-011688,Personal,2022-06-25,2025-06-24 17:27:36.000000000,36,0.1035,16958.84,550.01,0.11,0.0,0.0,645,9133.51,676,Good,0,0,0.0,0,Current,POOL-02
LN-0025730,CUST-027082,Personal,2021-10-27,2023-10-27 11:38:24.000000000,24,0.0918,10662.28,487.98,0.14,0.0,0.0,762,0.0,730,Good,0,0,0.0,0,Current,POOL-02
LN-0025731,CUST-038559,Credit Card,2020-11-19,2020-11-19 00:00:00.000000000,0,0.1799,5742.94,287.15,0.02,0.0,0.0,681,3773.48,725,Good,0,0,0.0,0,Current,POOL-02
LN-0025732,CUST-022830,Mortgage,2022-08-26,2052-08-25 06:35:59.999999965,360,0.0412,238195.99,1153.72,0.22,253993.21,0.94,668,0.0,675,Good,0,0,0.0,1,Prepaid,POOL-04
LN-0025733,CUST-003205,Mortgage,2020-02-16,2050-02-15 06:35:59.999999965,360,0.053,188608.36,1047.35,0.37,250674.78,0.75,550,0.0,581,Fair,1,173,103010.44,0,Defaulted,POOL-05
LN-0025734,CUST-019244,Credit Card,2021-11-12,2021-11-12 00:00:00.000000000,0,0.1874,4409.38,220.47,0.04,0.0,0.0,606,3289.76,622,Fair,0,74,0.0,0,Delinquent,POOL-06
LN-0025735,CUST-014338,Auto,2020-08-28,2024-08-27 23:16:48.000000000,48,0.0576,41798.25,977.04,0.11,49679.24,0.84,604,7650.16,598,Fair,0,0,0.0,0,Current,POOL-03
LN-0025736,CUST-003217,Mortgage,2021-07-03,2051-07-03 06:35:59.999999965,360,0.0352,173954.07,783.07,0.19,240988.81,0.72,728,165708.95,701,Good,0,0,0.0,0,Current,POOL-04
LN-0025737,CUST-025630,Personal,2021-08-15,2024-08-14 17:27:36.000000000,36,0.0992,23579.37,759.95,0.03,0.0,0.0,688,5859.57,697,Good,0,0,0.0,0,Current,POOL-03
LN-0025738,CUST-020010,Auto,2022-07-17,2025-07-16 17:27:36.000000000,36,0.0456,35809.22,1066.17,0.1,47646.64,0.75,724,19507.6,699,Good,0,0,0.0,0,Current,POOL-01
LN-0025739,CUST-037692,Mortgage,2020-09-01,2050-09-01 06:35:59.999999965,360,0.0492,205003.26,1090.5,0.19,229837.6,0.89,588,194454.41,573,Subprime,0,0,0.0,0,Current,POOL-10
LN-0025740,CUST-016309,Mortgage,2020-04-19,2050-04-19 06:35:59.999999965,360,0.0328,279701.31,1221.89,0.24,376375.09,0.74,752,258347.8,749,Very Good,0,0,0.0,0,Current,POOL-09
LN-0025741,CUST-027013,Mortgage,2022-02-20,2037-02-19 15:17:59.999999982,180,0.043,423846.19,3199.24,0.41,498447.41,0.85,650,0.0,667,Fair,0,0,0.0,1,Prepaid,POOL-10
LN-0025742,CUST-034740,Auto,2020-04-15,2026-04-15 10:55:11.999999991,72,0.0653,29004.57,487.98,0.11,36997.69,0.78,527,12641.59,537,Subprime,0,0,0.0,0,Current,POOL-05
LN-0025743,CUST-025298,Mortgage,2021-09-21,2051-09-21 06:35:59.999999965,360,0.0319,323017.78,1395.18,0.23,451642.58,0.72,761,0.0,779,Very Good,1,242,58885.16,1,Defaulted,POOL-02
LN-0025744,CUST-023476,Auto,2020-04-17,2025-04-17 05:06:00.000000008,60,0.0456,31672.7,591.34,0.11,35488.7,0.89,724,9162.67,696,Good,0,0,0.0,0,Current,POOL-04
LN-0025745,CUST-010026,Credit Card,2020-09-21,2020-09-21 00:00:00.000000000,0,0.1783,8950.68,447.53,0.1,0.0,0.0,697,5627.83,693,Good,0,0,0.0,0,Current,POOL-01
LN-0025746,CUST-032234,Auto,2020-01-08,2024-01-07 23:16:48.000000000,48,0.0516,38458.49,888.46,0.25,54403.14,0.71,664,884.66,693,Good,0,0,0.0,0,Current,POOL-04
LN-0025747,CUST-026800,Auto,2022-04-25,2025-04-24 17:27:36.000000000,36,0.0424,26283.2,778.79,0.06,32362.0,0.81,756,12094.27,763,Very Good,0,0,0.0,0,Current,POOL-03
LN-0025748,CUST-017615,Auto,2022-07-01,2025-06-30 17:27:36.000000000,36,0.0496,30566.17,915.55,0.13,41991.09,0.73,684,15850.18,715,Good,0,0,0.0,0,Current,POOL-05
LN-0025749,CUST-021162,Personal,2022-01-27,2025-01-26 17:27:36.000000000,36,0.1004,8376.25,270.44,0.07,0.0,0.0,676,3318.09,688,Good,0,46,0.0,0,Delinquent,POOL-08
LN-0025750,CUST-008240,Auto,2022-03-23,2027-03-23 05:06:00.000000008,60,0.0638,18351.09,358.03,0.04,21860.42,0.84,542,12580.53,561,Subprime,0,0,0.0,0,Current,POOL-04
LN-0025751,CUST-020310,Auto,2020-01-12,2024-01-11 23:16:48.000000000,48,0.0445,24340.34,554.5,0.2,29076.07,0.84,735,552.45,718,Good,0,0,0.0,0,Current,POOL-03
LN-0025752,CUST-044431,Mortgage,2020-03-16,2050-03-16 06:35:59.999999965,360,0.0475,203947.52,1063.89,0.09,258052.53,0.79,605,191335.74,585,Fair,0,0,0.0,0,Current,POOL-04
LN-0025753,CUST-030661,Auto,2020-05-08,2024-05-07 23:16:48.000000000,48,0.0604,32396.11,761.42,0.08,38546.15,0.84,576,3750.27,598,Fair,0,0,0.0,0,Current,POOL-06
LN-0025754,CUST-027669,Personal,2021-06-01,2025-05-31 23:16:48.000000000,48,0.1014,17788.41,452.36,0.08,0.0,0.0,666,7524.04,693,Good,0,0,0.0,0,Current,POOL-09
LN-0025755,CUST-015637,Personal,2022-03-26,2024-03-25 11:38:24.000000000,24,0.1013,13342.06,616.47,0.13,0.0,0.0,667,1818.62,649,Fair,0,0,0.0,0,Current,POOL-08
LN-0025756,CUST-014625,Mortgage,2022-03-17,2037-03-16 15:17:59.999999982,180,0.0319,111726.67,781.81,0.3,119253.71,0.94,761,101270.45,762,Very Good,0,0,0.0,0,Current,POOL-09
LN-0025757,CUST-000023,Credit Card,2022-03-28,2022-03-28 00:00:00.000000000,0,0.1846,4989.61,249.48,0.07,0.0,0.0,634,4354.89,631,Fair,0,0,0.0,0,Current,POOL-07
LN-0025758,CUST-026932,Mortgage,2021-06-09,2051-06-09 06:35:59.999999965,360,0.0343,553047.19,2461.87,0.19,615040.48,0.9,737,525489.6,780,Very Good,0,0,0.0,0,Current,POOL-03
LN-0025759,CUST-039463,Mortgage,2020-12-25,2050-12-25 06:35:59.999999965,360,0.049,496407.53,2634.57,0.46,612669.23,0.81,590,0.0,602,Fair,1,254,187795.37,0,Defaulted,POOL-07
LN-0025760,CUST-031329,Personal,2020-02-20,2021-02-19 05:49:12.000000000,12,0.0899,23570.0,2061.12,0.36,0.0,0.0,781,0.0,769,Very Good,0,0,0.0,0,Current,POOL-05
LN-0025761,CUST-046543,Mortgage,2020-12-02,2035-12-02 15:17:59.999999982,180,0.0413,382163.06,2851.77,0.25,493719.66,0.77,667,0.0,670,Fair,1,194,42244.35,0,Defaulted,POOL-05
LN-0025762,CUST-018340,Auto,2021-02-21,2026-02-21 05:06:00.000000008,60,0.0571,49351.31,947.46,0.23,65654.3,0.75,609,0.0,577,Subprime,1,310,6541.33,1,Defaulted,POOL-04
LN-0025763,CUST-007340,Mortgage,2020-10-17,2050-10-17 06:35:59.999999965,360,0.0294,355670.05,1488.03,0.12,390679.45,0.91,786,331143.64,792,Very Good,0,0,0.0,0,Current,POOL-05
LN-0025764,CUST-008412,Auto,2020-06-14,2026-06-14 10:55:11.999999991,72,0.0537,45594.14,742.14,0.05,50643.79,0.9,643,0.0,652,Fair,0,24,0.0,1,Prepaid,POOL-07
LN-0025765,CUST-024441,Personal,2022-05-28,2024-05-27 11:38:24.000000000,24,0.1063,13972.95,648.85,0.17,0.0,0.0,617,3159.79,628,Fair,0,0,0.0,0,Current,POOL-03
LN-0025766,CUST-032338,Auto,2021-09-13,2025-09-12 23:16:48.000000000,48,0.0445,34408.83,783.87,0.11,46089.69,0.75,735,15808.4,759,Very Good,0,0,0.0,0,Current,POOL-08
LN-0025767,CUST-036020,Auto,2021-08-07,2026-08-07 05:06:00.000000008,60,0.0642,23114.94,451.4,0.07,27410.55,0.84,538,13243.65,574,Subprime,0,0,0.0,0,Current,POOL-08
LN-0025768,CUST-031777,Auto,2020-10-06,2024-10-05 23:16:48.000000000,48,0.0625,11581.71,273.33,0.09,15204.77,0.76,555,0.0,540,Subprime,1,322,1979.71,0,Defaulted,POOL-04
LN-0025769,CUST-009914,Credit Card,2021-01-30,2021-01-30 00:00:00.000000000,0,0.187,6756.93,337.85,0.05,0.0,0.0,610,3885.45,565,Subprime,0,0,0.0,0,Current,POOL-07
LN-0025770,CUST-005037,Mortgage,2020-06-19,2050-06-19 06:35:59.999999965,360,0.0427,211765.79,1044.24,0.07,266818.7,0.79,653,198621.64,663,Fair,0,0,0.0,0,Current,POOL-10
LN-0025771,CUST-002635,Personal,2022-06-12,2023-06-12 05:49:12.000000000,12,0.0925,15542.18,1360.99,0.12,0.0,0.0,755,0.0,724,Good,0,0,0.0,0,Current,POOL-08
LN-0025772,CUST-027476,Auto,2021-02-03,2025-02-02 23:16:48.000000000,48,0.0386,26454.37,595.66,0.23,29360.84,0.9,794,8141.44,801,Exceptional,0,0,0.0,0,Current,POOL-09
LN-0025773,CUST-036760,Personal,2021-04-14,2025-04-13 23:16:48.000000000,48,0.0874,29320.95,726.04,0.07,0.0,0.0,806,10927.82,786,Very Good,0,0,0.0,0,Current,POOL-09
LN-0025774,CUST-016786,Mortgage,2022-02-04,2052-02-04 06:35:59.999999965,360,0.038,542753.99,2529.0,0.38,647364.36,0.84,700,524322.38,703,Good,0,0,0.0,0,Current,POOL-03
LN-0025775,CUST-009299,Mortgage,2020-08-15,2050-08-15 06:35:59.999999965,360,0.0453,179970.41,915.09,0.34,192876.85,0.93,627,169813.75,629,Fair,0,26,0.0,0,Delinquent,POOL-06
LN-0025776,CUST-033316,Personal,2022-05-04,2026-05-03 23:16:48.000000000,48,0.0945,8561.83,214.9,0.03,0.0,0.0,735,5552.14,741,Very Good,0,0,0.0,0,Current,POOL-03
LN-0025777,CUST-017961,Auto,2021-11-12,2027-11-12 10:55:11.999999991,72,0.0436,30177.25,477.09,0.14,40520.93,0.74,744,20579.08,741,Very Good,0,0,0.0,0,Current,POOL-04
LN-0025778,CUST-005384,Auto,2021-05-14,2026-05-14 05:06:00.000000008,60,0.0485,28458.11,535.09,0.04,33561.37,0.85,695,14614.8,696,Good,0,0,0.0,0,Current,POOL-02
LN-0025779,CUST-001952,Mortgage,2022-04-26,2052-04-25 06:35:59.999999965,360,0.0454,223716.95,1138.86,0.15,256958.58,0.87,626,217652.5,631,Fair,0,0,0.0,0,Current,POOL-06
LN-0025780,CUST-032684,Auto,2022-04-16,2026-04-15 23:16:48.000000000,48,0.0405,31733.4,717.22,0.09,42119.96,0.75,775,19131.72,750,Very Good,0,0,0.0,0,Current,POOL-10
LN-0025781,CUST-033480,Mortgage,2021-04-29,2051-04-29 06:35:59.999999965,360,0.037,372565.28,1714.85,0.12,401088.86,0.93,710,353556.63,689,Good,0,0,0.0,0,Current,POOL-09
LN-0025782,CUST-047224,Auto,2022-07-22,2026-07-21 23:16:48.000000000,48,0.0584,19209.72,449.73,0.03,24349.3,0.79,596,12911.92,601,Fair,0,0,0.0,0,Current,POOL-03
LN-0025783,CUST-044234,Mortgage,2022-03-19,2052-03-18 06:35:59.999999965,360,0.0492,210874.17,1121.73,0.16,243961.94,0.86,588,205246.84,585,Fair,0,0,0.0,0,Current,POOL-07
LN-0025784,CUST-014279,Personal,2020-06-25,2021-06-25 05:49:12.000000000,12,0.0917,13084.63,1145.3,0.1,0.0,0.0,763,0.0,767,Very Good,0,0,0.0,0,Current,POOL-03
LN-0025785,CUST-016301,Credit Card,2022-09-17,2022-09-17 00:00:00.000000000,0,0.1713,8871.58,443.58,0.06,0.0,0.0,767,6333.77,747,Very Good,0,0,0.0,0,Current,POOL-07
LN-0025786,CUST-032836,Personal,2020-08-14,2022-08-14 11:38:24.000000000,24,0.0871,23628.99,1076.34,0.07,0.0,0.0,809,0.0,815,Exceptional,0,0,0.0,0,Current,POOL-01
LN-0025787,CUST-033972,Auto,2021-04-28,2026-04-28 05:06:00.000000008,60,0.0553,35767.18,683.69,0.05,38642.11,0.93,627,17921.05,633,Fair,0,0,0.0,0,Current,POOL-01
LN-0025788,CUST-035013,Auto,2021-01-03,2025-01-02 23:16:48.000000000,48,0.0582,17474.24,408.94,0.05,20283.69,0.86,598,5140.06,575,Subprime,0,0,0.0,0,Current,POOL-08
LN-0025789,CUST-029849,Mortgage,2022-03-21,2037-03-20 15:17:59.999999982,180,0.0354,390825.17,2801.62,0.19,501893.52,0.78,726,0.0,739,Good,0,0,0.0,1,Prepaid,POOL-10
LN-0025790,CUST-031897,Mortgage,2020-08-29,2050-08-29 06:35:59.999999965,360,0.0305,306824.72,1301.87,0.28,347394.03,0.88,775,284874.57,778,Very Good,0,0,0.0,0,Current,POOL-06
LN-0025791,CUST-009333,Auto,2021-12-09,2024-12-08 17:27:36.000000000,36,0.0485,11656.54,348.57,0.02,16478.12,0.71,695,4075.02,689,Good,0,0,0.0,0,Current,POOL-08
LN-0025792,CUST-013896,Auto,2022-01-07,2028-01-07 10:55:11.999999991,72,0.0415,19455.86,305.72,0.08,25858.1,0.75,765,13758.04,785,Very Good,0,0,0.0,0,Current,POOL-07
LN-0025793,CUST-020145,Auto,2020-06-24,2023-06-24 17:27:36.000000000,36,0.0504,37423.17,1122.28,0.23,39665.77,0.94,676,0.0,720,Good,0,0,0.0,0,Current,POOL-05
LN-0025794,CUST-027410,Mortgage,2021-07-15,2051-07-15 06:35:59.999999965,360,0.0431,412708.52,2044.8,0.27,455998.56,0.91,649,0.0,630,Fair,1,361,303203.83,0,Defaulted,POOL-05
LN-0025795,CUST-020772,Mortgage,2020-05-01,2050-05-01 06:35:59.999999965,360,0.0434,19409.18,96.51,0.03,20735.13,0.94,646,18187.5,650,Fair,0,0,0.0,0,Current,POOL-06
LN-0025796,CUST-009877,Mortgage,2021-11-14,2051-11-14 06:35:59.999999965,360,0.0398,315369.2,1501.99,0.21,380492.36,0.83,682,0.0,674,Good,1,161,172797.42,0,Defaulted,POOL-07
LN-0025797,CUST-018789,Credit Card,2022-08-29,2022-08-29 00:00:00.000000000,0,0.1729,2023.45,101.17,0.01,0.0,0.0,751,1587.53,714,Good,0,56,0.0,0,Delinquent,POOL-07
LN-0025798,CUST-038061,Mortgage,2020-02-15,2050-02-14 06:35:59.999999965,360,0.0458,433751.33,2218.42,0.53,469179.28,0.92,622,405502.78,609,Fair,0,0,0.0,0,Current,POOL-08
LN-0025799,CUST-049051,Personal,2022-03-19,2025-03-18 17:27:36.000000000,36,0.1005,11744.83,379.25,0.03,0.0,0.0,675,5325.01,699,Good,0,0,0.0,0,Current,POOL-03
LN-0025800,CUST-023964,Mortgage,2020-04-29,2050-04-29 06:35:59.999999965,360,0.0422,379429.81,1859.91,0.15,510369.56,0.74,658,354466.5,665,Fair,0,0,0.0,0,Current,POOL-03
LN-0025801,CUST-040982,Personal,2021-07-03,2022-07-03 05:49:12.000000000,12,0.0998,10476.12,920.92,0.08,0.0,0.0,682,0.0,688,Good,0,0,0.0,0,Current,POOL-09
LN-0025802,CUST-016585,Personal,2021-03-02,2023-03-02 11:38:24.000000000,24,0.0921,5623.13,257.43,0.06,0.0,0.0,759,0.0,756,Very Good,0,0,0.0,0,Current,POOL-04
LN-0025803,CUST-028237,Auto,2021-07-28,2025-07-27 23:16:48.000000000,48,0.0415,23931.74,541.96,0.07,26817.03,0.89,765,0.0,710,Good,0,0,0.0,1,Prepaid,POOL-02
LN-0025804,CUST-024744,Mortgage,2020-05-07,2050-05-07 06:35:59.999999965,360,0.0509,346638.04,1879.94,0.19,368505.87,0.94,571,327360.6,564,Subprime,0,37,0.0,0,Delinquent,POOL-06
LN-0025805,CUST-035507,Mortgage,2021-05-11,2051-05-11 06:35:59.999999965,360,0.032,186349.47,805.9,0.09,206611.26,0.9,760,176378.29,770,Very Good,0,76,0.0,0,Delinquent,POOL-03
LN-0025806,CUST-042740,Mortgage,2021-03-27,2051-03-27 06:35:59.999999965,360,0.0413,140486.79,681.28,0.07,163284.49,0.86,667,0.0,666,Fair,0,0,0.0,1,Prepaid,POOL-09
LN-0025807,CUST-041069,Mortgage,2021-07-03,2036-07-02 15:17:59.999999982,180,0.0401,343855.06,2545.18,0.11,442379.39,0.78,679,0.0,633,Fair,0,0,0.0,1,Prepaid,POOL-07
LN-0025808,CUST-020120,Mortgage,2021-06-27,2051-06-27 06:35:59.999999965,360,0.0461,353645.39,1815.06,0.21,404608.99,0.87,619,339160.41,614,Fair,0,0,0.0,0,Current,POOL-06
LN-0025809,CUST-029743,Mortgage,2020-04-07,2050-04-07 06:35:59.999999965,360,0.0426,291544.11,1435.93,0.14,318060.01,0.92,654,272486.49,630,Fair,0,0,0.0,0,Current,POOL-03
LN-0025810,CUST-024301,Auto,2020-03-10,2025-03-10 05:06:00.000000008,60,0.0622,32372.93,629.18,0.2,42401.97,0.76,558,9057.53,555,Subprime,0,0,0.0,0,Current,POOL-01
LN-0025811,CUST-018419,Personal,2020-03-09,2021-03-09 05:49:12.000000000,12,0.1099,10153.19,897.31,0.45,0.0,0.0,581,0.0,595,Fair,0,0,0.0,0,Current,POOL-03
LN-0025812,CUST-043787,Auto,2022-02-14,2027-02-14 05:06:00.000000008,60,0.0372,14549.03,266.11,0.01,17197.31,0.85,808,9525.31,819,Exceptional,0,0,0.0,0,Current,POOL-01
LN-0025813,CUST-033831,Mortgage,2020-03-09,2050-03-09 06:35:59.999999965,360,0.0309,347422.9,1481.67,0.7,371022.29,0.94,771,0.0,790,Very Good,1,241,93265.01,0,Defaulted,POOL-03
LN-0025814,CUST-017739,Mortgage,2020-03-15,2035-03-15 15:17:59.999999982,180,0.042,298944.05,2241.33,0.46,411310.84,0.73,660,240811.34,691,Good,0,0,0.0,0,Current,POOL-07
LN-0025815,CUST-012686,Auto,2020-05-22,2023-05-22 17:27:36.000000000,36,0.054,31635.51,953.84,0.57,35391.34,0.89,640,0.0,674,Good,1,292,0.0,0,Defaulted,POOL-06
LN-0025816,CUST-018097,Mortgage,2021-03-02,2051-03-02 06:35:59.999999965,360,0.0388,263008.57,1237.52,0.4,350701.86,0.75,692,249550.03,689,Good,0,0,0.0,0,Current,POOL-02
LN-0025817,CUST-043878,Personal,2020-11-30,2023-11-30 17:27:36.000000000,36,0.1036,12246.62,397.24,0.06,0.0,0.0,644,0.0,680,Good,0,0,0.0,0,Current,POOL-06
LN-0025818,CUST-044964,Mortgage,2021-12-13,2051-12-13 06:35:59.999999965,360,0.0429,174166.9,860.88,0.15,191040.36,0.91,651,168207.96,670,Fair,0,0,0.0,0,Current,POOL-07
LN-0025819,CUST-017736,Auto,2020-08-22,2026-08-22 10:55:11.999999991,72,0.0435,22357.59,353.37,0.08,30877.1,0.72,745,10658.28,696,Good,0,0,0.0,0,Current,POOL-04
LN-0025820,CUST-002891,Auto,2020-12-20,2023-12-20 17:27:36.000000000,36,0.0418,30807.78,912.04,0.36,33360.84,0.92,762,0.0,783,Very Good,0,0,0.0,1,Prepaid,POOL-05
LN-0025821,CUST-035962,Credit Card,2021-07-16,2021-07-16 00:00:00.000000000,0,0.1759,6761.52,338.08,0.04,0.0,0.0,721,5505.72,736,Good,0,0,0.0,0,Current,POOL-09
LN-0025822,CUST-017400,Mortgage,2021-04-23,2051-04-23 06:35:59.999999965,360,0.044,283011.68,1417.21,0.06,311131.71,0.91,640,270151.42,627,Fair,0,0,0.0,0,Current,POOL-06
LN-0025823,CUST-026195,Auto,2020-09-27,2026-09-27 10:55:11.999999991,72,0.0583,26841.71,442.69,0.07,30780.67,0.87,597,13467.83,599,Fair,0,0,0.0,0,Current,POOL-06
LN-0025824,CUST-040628,Auto,2020-08-04,2023-08-04 17:27:36.000000000,36,0.0331,20842.52,608.98,0.11,24630.69,0.85,849,0.0,850,Exceptional,0,32,0.0,0,Delinquent,POOL-09
LN-0025825,CUST-022889,Auto,2020-09-12,2025-09-12 05:06:00.000000008,60,0.0596,16202.15,312.93,0.03,18767.73,0.86,584,6225.81,591,Fair,0,0,0.0,0,Current,POOL-05
LN-0025826,CUST-016356,Auto,2021-06-01,2026-06-01 05:06:00.000000008,60,0.0502,18879.28,356.45,0.05,21227.69,0.89,678,10029.97,708,Good,0,0,0.0,0,Current,POOL-01
LN-0025827,CUST-044171,Mortgage,2020-07-04,2050-07-04 06:35:59.999999965,360,0.0453,419423.31,2132.64,0.31,585108.1,0.72,627,0.0,629,Fair,0,0,0.0,1,Prepaid,POOL-06
LN-0025828,CUST-049282,Mortgage,2022-06-23,2052-06-22 06:35:59.999999965,360,0.023,262050.06,1008.37,0.06,309149.79,0.85,850,252790.15,850,Exceptional,0,0,0.0,0,Current,POOL-04
LN-0025829,CUST-013215,Mortgage,2022-07-22,2037-07-21 15:17:59.999999982,180,0.0465,439202.85,3393.64,0.69,610883.7,0.72,615,409534.41,627,Fair,0,0,0.0,0,Current,POOL-10
